50
1
15 134
-100 -20
-44 -108
-2 146
-120 -75
-101 71
102 184
-109 -176
-134 180
81 116
130 90
-25 64
98 193
-155 20
-142 45
43 -25
144 -157
-25 210
63 -104
10 -67
103 213
-43 -153
141 123
-137 101
-95 68
-154 -105
-59 -208
-37 130
-150 -159
146 -20
-48 -96
-175 -76
158 205
137 231
81 212
-137 179
161 192
15 108
-160 51
-38 -49
9 197
82 104
-4 215
-169 159
19 -241
183 168
-74 261
-97 29
117 122
135 189
-88 -119
27 -225
-33 -89
-197 -243
-144 -294
114 -273
-10 88
141 290
-154 -111
-130 -270
90 201
-5 233
-91 95
158 -259
-67 284
-117 89
148 223
-94 -163
-136 311
-159 37
39 75
-204 -93
147 -273
29 -131
9
1 0
-2 1
-2 -3
0 -4
-1 5
4 4
-3 -10
-4 4
-9 9
107
-3 -1
-5 -3
2 -3
1 -4
4 3
6 6
-2 8
7 -10
-5 7
2 0
15 4
13 -18
-15 4
12 21
-22 26
4 25
7 14
-10 12
13 -2
15 -8
-19 -8
16 -22
-15 20
3 18
-25 -31
-7 40
-15 36
15 -39
-21 5
28 6
12 33
-40 32
-39 26
-12 -21
-14 -2
21 36
-25 -37
3 -38
42 52
8 61
-44 -51
49 4
36 -22
-45 -57
35 19
-34 58
33 -13
5 -4
13 -73
30 -52
-28 0
29 -38
37 41
27 62
-36 -24
-33 -30
-57 -32
23 29
50 41
-29 -79
17 -59
-42 -96
-35 -38
67 45
-2 35
-30 6
-5 -27
-48 -33
34 -100
-8 -39
-9 100
4 81
3 -72
-37 46
-43 38
-70 -92
78 25
11 -32
59 73
-31 -95
-40 -26
-86 131
-25 49
-90 -50
-13 12
16 22
33 -90
52 131
-10 130
-54 -69
-5 109
-86 -53
-6 -114
81 -23
61 -66
46 68
-26 -30
92 -13
90 -131
50 10
86 121
-108 -61
-14 156
-2 160
-89 158
-119 88
-26 -149
